city,corridor,zone,hour,day_of_week,vehicle_count,historical_avg_speed_kmh,is_tech_corridor,rain_factor,target_speed_kmh,congestion_level
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,22,4,268,35.0,0,1.0,20.4,MODERATE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,21,5,463,16.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,0,208,48.0,1,1.0,12.7,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,4,2,184,24.0,0,1.0,16.0,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,22,0,340,20.0,1,1.0,10.2,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,16,0,60,22.0,0,1.0,17.4,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,20,6,453,22.0,0,1.0,5.1,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,14,1,572,48.0,1,1.0,13.3,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,4,6,369,12.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,8,2,545,16.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,12,1,572,18.0,1,1.0,5.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,7,1,247,35.0,0,1.0,21.1,MODERATE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,10,5,91,16.0,1,1.0,5.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,6,561,16.0,1,1.0,4.6,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,6,2,303,24.0,0,0.5,6.6,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,18,1,312,12.0,1,1.0,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,11,4,360,35.0,0,1.0,10.1,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,16,4,155,16.0,1,1.0,11.1,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,12,2,336,18.0,1,1.0,9.3,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,12,3,182,48.0,1,0.5,16.0,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,16,4,493,20.0,1,1.0,7.1,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,2,5,518,35.0,0,1.0,11.6,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,19,0,210,18.0,1,1.0,4.7,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,17,6,321,18.0,1,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,20,3,260,24.0,0,1.0,8.3,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,23,2,76,18.0,1,1.0,13.9,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,1,5,568,22.0,0,1.0,6.2,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,8,1,541,18.0,1,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,17,4,437,24.0,0,1.0,5.8,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,6,1,171,35.0,0,1.0,23.8,MODERATE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,9,1,468,22.0,0,1.0,4.9,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,17,2,574,18.0,1,1.0,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,1,5,521,22.0,0,1.0,7.2,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,7,5,140,20.0,1,1.0,14.2,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,22,0,374,18.0,1,1.0,8.6,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,17,2,209,12.0,1,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,15,3,565,20.0,1,1.0,5.7,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,3,596,16.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,4,5,169,35.0,0,1.0,23.8,MODERATE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,5,0,196,18.0,1,1.0,11.8,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,12,3,153,12.0,1,1.0,8.4,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,3,5,198,20.0,1,1.0,13.0,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,0,0,250,24.0,0,1.0,14.4,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,21,0,90,12.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,20,1,438,20.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,3,1,430,16.0,1,1.0,6.7,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,14,6,554,35.0,0,1.0,10.4,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,2,6,589,24.0,0,1.0,6.3,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,9,2,184,35.0,0,1.0,13.7,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,14,2,342,16.0,1,1.0,8.1,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,17,6,212,12.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,4,65,48.0,1,1.0,15.5,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,5,2,164,22.0,0,1.0,15.1,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,9,0,290,35.0,0,1.0,11.5,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,22,5,154,20.0,1,1.0,13.9,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,5,5,222,48.0,1,1.0,30.1,LOW
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,0,3,584,16.0,1,1.0,4.3,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,5,408,16.0,1,1.0,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,12,1,514,16.0,1,1.0,5.4,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,19,2,205,12.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,6,4,148,12.0,1,1.0,8.4,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,9,6,237,22.0,0,1.0,7.9,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,4,94,35.0,0,0.5,13.2,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,17,1,397,24.0,0,1.0,6.4,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,5,0,263,20.0,1,1.0,11.7,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,3,1,360,16.0,1,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,18,2,206,20.0,1,1.0,5.3,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,23,4,402,24.0,0,1.0,10.8,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,10,6,216,18.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,1,61,48.0,1,1.0,15.6,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,9,4,255,16.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,23,4,222,12.0,1,1.0,7.5,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,1,1,240,24.0,0,1.0,14.6,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,10,6,461,35.0,0,1.0,8.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,8,3,443,24.0,0,1.0,5.7,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,16,3,505,20.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,5,5,500,35.0,0,0.5,6.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,22,1,65,16.0,1,1.0,12.6,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,4,1,163,20.0,1,0.5,6.9,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,18,6,427,18.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,14,4,584,12.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,12,5,249,18.0,1,1.0,10.8,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,8,2,308,48.0,1,1.0,10.7,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,12,1,431,22.0,0,1.0,9.2,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,16,3,408,24.0,0,1.0,10.6,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,1,5,260,20.0,1,0.5,5.9,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,15,1,203,22.0,0,1.0,14.2,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,16,3,176,24.0,0,1.0,16.2,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,4,3,152,18.0,1,1.0,12.6,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,22,0,311,22.0,0,1.0,11.9,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,2,518,48.0,1,0.5,8.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,11,2,531,16.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,23,1,573,24.0,0,1.0,6.6,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,2,5,582,48.0,1,0.5,6.4,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,18,4,241,20.0,1,1.0,5.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,19,6,234,35.0,0,1.0,12.7,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,21,4,414,16.0,1,0.5,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,0,0,324,22.0,0,0.5,5.8,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,4,5,265,18.0,1,1.0,10.5,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,19,0,183,35.0,0,0.5,6.9,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,16,2,305,18.0,1,1.0,9.8,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,13,2,223,22.0,0,0.5,6.9,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,18,5,149,18.0,1,1.0,5.2,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,20,6,360,20.0,1,1.0,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,16,4,254,16.0,1,1.0,9.5,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,4,6,134,48.0,1,1.0,34.4,LOW
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,3,6,585,48.0,1,0.5,6.4,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,11,1,584,24.0,0,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,13,1,558,18.0,1,1.0,5.3,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,18,0,362,16.0,1,1.0,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,11,6,246,48.0,1,0.5,6.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,17,4,293,20.0,1,1.0,4.6,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,6,3,135,16.0,1,1.0,11.4,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,0,2,519,20.0,1,1.0,6.6,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,23,2,415,12.0,1,1.0,5.2,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,1,5,444,35.0,0,1.0,14.2,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,11,2,304,48.0,1,1.0,10.8,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,19,3,420,24.0,0,1.0,6.1,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,0,3,404,16.0,1,1.0,7.1,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,7,4,181,35.0,0,1.0,23.4,MODERATE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,18,2,85,18.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,4,1,89,48.0,1,1.0,36.5,LOW
Bengaluru,Central Silk Board Junction,BLR_SOUTH,14,6,157,18.0,1,0.5,6.2,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,6,5,597,18.0,1,1.0,4.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,19,4,201,20.0,1,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,8,3,552,20.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,23,2,552,24.0,0,1.0,7.2,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,21,3,78,20.0,1,1.0,6.4,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,2,4,410,22.0,0,1.0,9.7,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,9,3,334,12.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,4,2,414,12.0,1,1.0,5.2,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,1,351,48.0,1,1.0,9.9,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,15,1,129,20.0,1,0.5,7.2,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,21,0,416,48.0,1,0.5,4.3,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,16,3,102,22.0,0,1.0,16.5,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,22,5,234,48.0,1,1.0,29.6,MODERATE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,13,5,465,35.0,0,1.0,13.5,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,11,3,277,24.0,0,0.5,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,8,0,485,12.0,1,1.0,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,12,5,585,24.0,0,1.0,6.4,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,3,6,405,18.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,8,4,444,35.0,0,1.0,8.4,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,6,365,48.0,1,1.0,23.3,MODERATE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,12,1,157,35.0,0,1.0,24.3,MODERATE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,15,2,185,22.0,0,1.0,14.6,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,22,2,524,48.0,1,1.0,15.6,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,3,3,134,18.0,1,1.0,12.9,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,0,525,24.0,0,1.0,7.8,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,13,0,416,48.0,1,1.0,20.8,MODERATE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,22,2,233,24.0,0,0.5,7.4,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,22,6,324,18.0,1,0.5,4.7,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,23,1,558,20.0,1,1.0,5.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,18,4,259,24.0,0,1.0,8.3,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,8,6,224,48.0,1,1.0,12.4,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,11,4,436,35.0,0,1.0,8.5,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,10,3,106,48.0,1,1.0,14.7,HEAVY
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,14,5,513,35.0,0,1.0,11.8,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,12,3,267,22.0,0,1.0,12.8,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,21,5,296,18.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,9,1,138,48.0,1,1.0,14.1,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,7,6,544,24.0,0,1.0,7.3,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,5,2,131,12.0,1,1.0,8.6,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,4,6,104,48.0,1,1.0,35.8,LOW
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,4,3,227,35.0,0,1.0,21.8,MODERATE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,10,5,392,12.0,1,1.0,4.0,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,0,1,445,12.0,1,0.5,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,19,2,102,20.0,1,0.5,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,19,6,289,22.0,0,0.5,4.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,13,2,470,22.0,0,1.0,8.4,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,15,5,201,12.0,1,1.0,7.8,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,8,6,346,18.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,13,0,362,20.0,1,1.0,9.8,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,19,3,295,24.0,0,1.0,7.8,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,9,5,62,35.0,0,1.0,16.2,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,1,2,277,16.0,1,1.0,9.2,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,16,2,144,18.0,1,0.5,6.4,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,19,2,218,18.0,1,0.5,4.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,22,2,364,48.0,1,1.0,23.3,MODERATE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,15,3,516,35.0,0,1.0,11.7,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,6,3,592,24.0,0,1.0,6.2,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,11,1,61,24.0,0,0.5,5.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,11,4,150,20.0,1,1.0,5.8,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,13,2,518,22.0,0,1.0,7.3,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,7,6,201,20.0,1,1.0,13.0,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,16,1,157,16.0,1,1.0,11.1,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,20,4,548,22.0,0,0.5,4.0,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,17,1,283,24.0,0,1.0,8.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,18,5,157,18.0,1,1.0,5.1,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,14,5,129,22.0,0,0.5,7.9,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,23,6,335,22.0,0,0.5,5.7,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,9,5,414,35.0,0,1.0,9.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,11,5,530,22.0,0,1.0,4.1,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,19,4,268,24.0,0,1.0,8.2,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,15,0,330,24.0,0,1.0,12.5,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,18,2,510,20.0,1,1.0,4.0,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,22,3,94,20.0,1,1.0,15.1,HEAVY
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,4,4,580,24.0,0,1.0,6.5,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,22,4,405,48.0,1,1.0,21.4,MODERATE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,4,1,393,35.0,0,1.0,16.0,HEAVY
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,12,4,146,22.0,0,0.5,7.7,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,15,1,196,48.0,1,1.0,31.4,LOW
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,21,5,180,22.0,0,1.0,8.7,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,16,1,548,24.0,0,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,10,5,195,16.0,1,0.5,4.0,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,3,5,164,16.0,1,1.0,11.0,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,14,4,306,12.0,1,1.0,6.5,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,6,2,94,35.0,0,1.0,26.5,MODERATE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,23,6,507,48.0,1,1.0,16.5,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,14,5,201,48.0,1,1.0,31.2,LOW
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,17,4,331,20.0,1,1.0,4.3,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,0,4,245,12.0,1,1.0,7.3,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,5,0,150,16.0,1,1.0,11.2,HEAVY
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,19,1,314,48.0,1,1.0,10.6,HEAVY
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,5,6,300,16.0,1,1.0,8.8,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,21,2,380,16.0,1,1.0,4.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,14,2,508,18.0,1,1.0,6.2,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,1,2,326,22.0,0,1.0,11.5,HEAVY
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,0,0,137,12.0,1,1.0,8.6,SEVERE
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,8,2,213,20.0,1,1.0,5.2,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,18,4,502,35.0,0,1.0,7.2,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,0,2,424,12.0,1,1.0,5.1,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,20,2,172,24.0,0,0.5,4.8,SEVERE
Bengaluru,Whitefield ITPB Main Road,BLR_EAST,8,3,408,16.0,1,0.5,4.0,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,8,3,583,35.0,0,1.0,5.5,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,11,6,223,22.0,0,1.0,8.1,SEVERE
Bengaluru,Hebbal Flyover to Airport Expressway,BLR_NORTH,5,0,176,35.0,0,1.0,23.6,MODERATE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,7,5,204,22.0,0,0.5,7.1,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,20,4,70,22.0,0,0.5,5.0,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,13,1,314,22.0,0,1.0,11.8,HEAVY
Bengaluru,Outer Ring Road (Marathahalli - Bellandur),BLR_EAST,20,1,74,20.0,1,1.0,6.4,SEVERE
Bengaluru,Goraguntepalya Tumkur Road Junction,BLR_WEST,23,6,600,24.0,0,1.0,6.0,SEVERE
Bengaluru,Electronic City Elevated Expressway,BLR_SOUTH,2,2,489,48.0,1,1.0,17.3,HEAVY
Bengaluru,Central Silk Board Junction,BLR_SOUTH,4,5,588,18.0,1,1.0,4.7,SEVERE
Bengaluru,M.G. Road & Trinity Circle Corridor,BLR_CENTRAL,14,5,528,22.0,0,1.0,7.1,SEVERE
Bengaluru,Tin Factory & K.R. Puram Junction,BLR_EAST,23,6,98,12.0,1,1.0,9.0,SEVERE
Bengaluru,Central Silk Board Junction,BLR_SOUTH,11,6,517,18.0,1,1.0,4.0,SEVERE
