city,corridor,zone,hour,day_of_week,vehicle_count,historical_avg_speed_kmh,target_speed_kmh,congestion_level
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,0,315,22.0,11.3,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,12,5,362,25.0,11.6,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,21,2,168,20.0,6.3,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,0,0,385,16.0,7.1,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,4,1,242,22.0,13.0,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,2,0,297,14.0,7.5,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,3,0,218,22.0,13.6,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,21,3,502,14.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,23,0,207,16.0,10.1,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,22,3,263,20.0,11.4,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,9,2,490,20.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,22,1,103,45.0,33.3,LOW
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,15,2,294,20.0,10.8,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,21,4,81,45.0,16.2,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,8,1,168,25.0,16.8,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,13,0,139,20.0,14.0,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,10,4,466,35.0,5.8,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,9,3,360,14.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,4,3,347,20.0,9.6,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,16,6,446,22.0,8.3,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,5,5,494,14.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,2,3,226,22.0,13.4,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,16,0,472,20.0,7.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,17,0,472,20.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,13,2,389,18.0,7.9,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,15,3,254,16.0,9.3,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,10,4,470,35.0,5.8,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,23,4,243,16.0,9.5,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,8,0,252,14.0,8.2,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,4,212,22.0,13.7,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,14,2,273,35.0,19.6,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,6,297,18.0,9.6,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,17,5,465,20.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,22,2,176,16.0,10.6,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,8,2,393,35.0,15.1,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,5,458,16.0,5.8,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,23,3,87,22.0,16.7,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,3,1,338,16.0,7.9,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,12,6,157,35.0,23.9,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,18,4,408,16.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,0,1,279,25.0,13.8,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,11,2,254,22.0,6.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,14,1,462,35.0,12.6,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,16,0,260,20.0,11.5,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,3,282,45.0,11.7,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,23,6,319,25.0,12.8,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,17,0,168,35.0,11.1,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,9,3,250,16.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,17,2,309,18.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,3,1,371,25.0,11.4,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,18,2,178,35.0,10.9,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,0,436,18.0,7.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,21,0,493,35.0,5.4,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,11,1,211,45.0,13.3,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,13,0,163,35.0,23.7,MODERATE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,13,4,383,14.0,6.2,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,5,125,14.0,10.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,5,1,415,22.0,9.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,7,5,228,35.0,21.3,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,10,0,201,14.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,19,1,493,20.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,10,6,267,25.0,6.7,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,0,6,300,18.0,9.6,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,1,360,18.0,8.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,2,2,129,14.0,10.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,21,6,360,25.0,5.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,10,6,207,18.0,5.3,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,8,6,350,20.0,9.6,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,18,2,483,35.0,5.5,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,11,5,172,45.0,14.1,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,15,5,269,45.0,25.4,MODERATE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,8,3,430,20.0,7.9,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,23,2,477,45.0,15.4,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,21,2,155,22.0,7.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,4,3,515,35.0,10.6,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,21,1,470,22.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,1,2,449,35.0,13.1,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,2,1,316,22.0,11.3,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,15,5,184,16.0,10.5,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,22,1,104,16.0,11.8,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,22,6,246,14.0,8.2,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,10,3,293,35.0,8.9,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,11,6,472,45.0,7.4,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,10,1,455,25.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,7,6,421,20.0,8.1,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,9,5,261,18.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,6,5,274,20.0,11.2,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,10,4,330,45.0,10.6,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,22,2,368,20.0,9.2,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,2,3,263,16.0,9.1,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,4,4,262,25.0,14.3,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,4,0,268,45.0,25.4,MODERATE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,16,3,408,20.0,8.3,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,9,5,518,18.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,14,3,419,45.0,18.2,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,5,292,35.0,18.9,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,18,4,378,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,2,6,104,25.0,18.5,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,12,4,172,18.0,12.0,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,15,5,197,45.0,28.8,MODERATE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,17,6,517,25.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,6,237,45.0,12.7,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,5,3,264,14.0,8.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,2,3,389,35.0,15.3,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,15,6,409,45.0,18.7,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,20,2,385,14.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,0,4,241,35.0,20.8,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,23,0,491,18.0,5.9,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,10,5,480,18.0,5.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,22,0,404,14.0,5.9,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,16,2,208,18.0,11.3,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,8,1,360,35.0,16.4,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,5,3,331,20.0,10.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,8,0,146,45.0,31.3,MODERATE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,15,2,164,18.0,12.2,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,2,2,353,18.0,8.5,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,13,2,485,16.0,5.4,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,5,410,35.0,14.5,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,2,5,160,22.0,15.0,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,13,3,448,45.0,16.8,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,8,3,398,14.0,6.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,22,5,293,20.0,10.8,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,18,5,509,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,0,6,279,25.0,13.8,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,11,4,151,18.0,5.8,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,5,2,280,22.0,12.2,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,19,5,152,20.0,6.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,14,6,300,35.0,18.6,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,10,6,488,25.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,16,5,140,45.0,31.6,MODERATE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,6,0,220,25.0,15.4,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,11,6,487,35.0,5.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,22,3,326,18.0,9.1,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,18,2,382,25.0,5.2,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,19,1,272,20.0,5.3,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,17,4,145,22.0,7.2,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,13,2,288,25.0,13.6,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,23,3,389,14.0,6.1,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,12,6,222,18.0,11.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,7,6,120,35.0,25.3,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,0,4,504,16.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,14,2,245,20.0,11.8,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,22,1,389,16.0,7.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,0,0,273,45.0,25.2,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,2,2,136,16.0,11.3,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,17,6,348,16.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,2,1,161,18.0,12.2,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,19,5,130,22.0,7.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,8,0,414,14.0,5.7,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,4,322,18.0,9.1,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,5,5,185,14.0,9.1,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,4,5,518,25.0,7.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,21,2,515,35.0,5.0,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,14,4,114,20.0,14.6,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,0,5,241,25.0,14.8,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,18,6,422,45.0,8.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,5,2,501,35.0,11.1,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,21,5,460,14.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,21,1,167,18.0,5.7,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,16,3,469,45.0,15.8,HEAVY
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,1,496,22.0,7.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,8,2,457,35.0,12.8,HEAVY
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,3,4,440,25.0,9.6,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,5,2,151,45.0,31.0,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,7,6,209,16.0,10.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,10,1,240,35.0,9.8,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,1,0,362,14.0,6.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,23,4,303,35.0,18.5,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,10,4,154,14.0,5.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,16,3,185,45.0,29.4,MODERATE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,0,3,197,14.0,9.0,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,19,6,294,45.0,11.4,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,0,0,357,20.0,9.4,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,4,198,14.0,9.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,6,3,368,22.0,10.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,15,3,88,35.0,26.5,MODERATE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,21,6,429,18.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,19,6,284,22.0,5.7,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,20,5,209,45.0,13.3,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,16,1,478,16.0,5.5,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,15,0,176,25.0,16.6,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,9,4,387,35.0,7.2,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,20,2,480,14.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,3,4,373,18.0,8.2,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,2,119,22.0,15.9,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,14,3,260,16.0,9.2,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,1,1,385,18.0,7.9,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,6,0,364,18.0,8.3,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,18,2,212,14.0,5.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,9,1,248,25.0,6.9,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,3,342,18.0,8.8,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,21,2,432,35.0,6.4,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,9,1,158,22.0,7.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,21,2,168,35.0,11.1,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,19,0,276,25.0,6.6,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,6,4,429,22.0,8.7,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,19,4,400,18.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,3,201,18.0,11.5,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,4,2,402,22.0,9.3,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,9,0,217,18.0,5.2,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,3,6,441,18.0,6.9,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,11,5,204,20.0,6.0,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,9,5,129,25.0,8.4,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,15,4,284,18.0,9.9,SEVERE
Delhi NCR,Connaught Place Outer Circle,DELHI_CENTRAL,14,6,373,25.0,11.3,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,17,6,308,45.0,11.1,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,2,148,16.0,11.1,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,22,5,312,35.0,18.1,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,23,2,462,14.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,10,5,84,16.0,5.7,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,5,0,500,22.0,7.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,2,1,197,35.0,22.4,MODERATE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,4,4,390,16.0,7.0,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,17,0,292,14.0,5.0,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,18,0,495,35.0,5.3,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,0,5,174,18.0,12.0,HEAVY
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,5,6,112,18.0,13.2,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,12,1,347,16.0,7.7,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,10,1,194,18.0,5.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,8,2,474,18.0,6.2,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,11,5,344,18.0,5.0,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,7,6,220,18.0,11.1,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,9,4,340,45.0,10.3,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,8,3,328,22.0,11.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,21,2,308,22.0,5.4,SEVERE
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,1,1,364,20.0,9.3,SEVERE
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,17,1,232,14.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,9,0,175,16.0,5.0,SEVERE
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,15,4,314,16.0,8.3,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,14,6,212,35.0,21.9,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,12,6,472,14.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,17,1,219,22.0,6.4,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,6,4,449,22.0,8.2,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,1,6,165,22.0,14.8,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,19,0,227,45.0,12.9,HEAVY
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,17,5,279,35.0,9.1,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,15,3,512,45.0,13.8,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,5,0,184,45.0,29.5,MODERATE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,2,5,142,22.0,15.4,HEAVY
Delhi NCR,Ashram Chowk & Mathura Road,DELHI_SOUTH,1,1,469,14.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,5,6,123,22.0,15.8,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,10,0,220,45.0,13.0,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,20,5,452,45.0,7.8,SEVERE
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,18,6,465,45.0,7.5,SEVERE
Delhi NCR,ITO Junction & Vikas Marg,DELHI_CENTRAL,23,5,98,18.0,13.4,HEAVY
Delhi NCR,Peeragarhi Outer Ring Road,DELHI_WEST,2,2,186,20.0,13.0,HEAVY
Delhi NCR,DND Flyway (Delhi-Noida Link),DELHI_EAST,12,1,131,45.0,32.0,LOW
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,14,3,505,16.0,5.0,SEVERE
Delhi NCR,AIIMS Ring Road Flyover,DELHI_SOUTH,12,1,481,22.0,7.5,SEVERE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,4,4,126,35.0,25.1,MODERATE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,22,6,184,35.0,22.9,MODERATE
Delhi NCR,Gurgaon Expressway (Sirhaul Border),DELHI_GURGAON,7,3,280,35.0,19.3,HEAVY
Delhi NCR,Laxmi Nagar Vikas Marg,DELHI_EAST,6,4,224,16.0,9.8,SEVERE
